time_ref,account,code,country_code,product_type,value,status
202209,Exports,0,AE,Goods,199202554,F
202209,Exports,0,AG,Goods,903776,F
202209,Exports,0,AL,Goods,1500,F
202209,Exports,0,AM,Goods,1442071,F
202209,Exports,0,AO,Goods,6618310,F
202209,Exports,0,AR,Goods,8924231,F
202209,Exports,0,AS,Goods,8713212,F
202209,Exports,0,AT,Goods,8968096,F
202209,Exports,0,AU,Goods,2267670772,F
202209,Exports,0,AW,Goods,422908,F
202209,Exports,0,AZ,Goods,4074960,F
202209,Exports,0,BB,Goods,8940352,F
202209,Exports,0,BD,Goods,106131150,F
202209,Exports,0,BE,Goods,63224272,F
202209,Exports,0,BF,Goods,56780,F
202209,Exports,0,BG,Goods,2486772,F
202209,Exports,0,BH,Goods,15747210,F
202209,Exports,0,BM,Goods,1029710,F
202209,Exports,0,BN,Goods,185037,F
202209,Exports,0,BO,Goods,24213,F
202209,Exports,0,BR,Goods,42885084,F
202209,Exports,0,BS,Goods,831390,F
202209,Exports,0,BW,Goods,16110,F
202209,Exports,0,BY,Goods,494324,F
202209,Exports,0,BZ,Goods,191238,F
202209,Exports,0,CA,Goods,214792081,F
202209,Exports,0,CD,Goods,868863,F
202209,Exports,0,CF,Goods,9076,F
202209,Exports,0,CG,Goods,2493350,F
202209,Exports,0,CH,Goods,22746772,F
202209,Exports,0,CI,Goods,8089721,F
202209,Exports,0,CK,Goods,36615398,F
202209,Exports,0,CL,Goods,63189374,F
202209,Exports,0,CM,Goods,5487180,F
202209,Exports,0,CN,Goods,4803352183,F
202209,Exports,0,CO,Goods,4455802,F
202209,Exports,0,CR,Goods,4080166,F
202209,Exports,0,CU,Goods,48076361,F
202209,Exports,0,CW,Goods,241472,F
202209,Exports,0,CX,Goods,160838,F
202209,Exports,0,CY,Goods,1614278,F
202209,Exports,0,CZ,Goods,10033690,F
202209,Exports,0,DE,Goods,220951156,F
202209,Exports,0,DK,Goods,58933981,F
202209,Exports,0,DO,Goods,7588537,F
202209,Exports,0,DZ,Goods,124233127,F
202209,Exports,0,EC,Goods,1179765,F
202209,Exports,0,EE,Goods,1561386,F
202209,Exports,0,EG,Goods,76083307,F
202209,Exports,0,ER,Goods,13613,F
202209,Exports,0,ES,Goods,33525690,F
202209,Exports,0,ET,Goods,237863,F
202209,Exports,0,FI,Goods,4518825,F
202209,Exports,0,FJ,Goods,141546231,F
202209,Exports,0,FK,Goods,243915,F
202209,Exports,0,FM,Goods,597190,F
202209,Exports,0,FO,Goods,228074,F
202209,Exports,0,FR,Goods,110995380,F
202209,Exports,0,GA,Goods,171307,F
202209,Exports,0,GB,Goods,330348003,F
202209,Exports,0,GD,Goods,828425,F
202209,Exports,0,GE,Goods,13021756,F
202209,Exports,0,GF,Goods,347428,F
202209,Exports,0,GH,Goods,10166823,F
202209,Exports,0,GI,Goods,161555,F
202209,Exports,0,GN,Goods,264570,F
202209,Exports,0,GP,Goods,2583513,F
202209,Exports,0,GR,Goods,15955538,F
202209,Exports,0,GT,Goods,36537177,F
202209,Exports,0,GU,Goods,2396378,F
202209,Exports,0,GY,Goods,11091222,F
202209,Exports,0,HK,Goods,302765657,F
202209,Exports,0,HN,Goods,4896735,F
202209,Exports,0,HR,Goods,483490,F
202209,Exports,0,HT,Goods,58773,F
202209,Exports,0,HU,Goods,3900966,F
202209,Exports,0,ID,Goods,617614150,F
202209,Exports,0,IE,Goods,48298602,F
202209,Exports,0,IL,Goods,6809145,F
202209,Exports,0,IN,Goods,167794795,F
202209,Exports,0,IQ,Goods,2289497,F
202209,Exports,0,IR,Goods,738263,F
202209,Exports,0,IS,Goods,597048,F
202209,Exports,0,IT,Goods,77187132,F
202209,Exports,0,JM,Goods,15405313,F
202209,Exports,0,JO,Goods,19132220,F
202209,Exports,0,JP,Goods,1018607608,F
202209,Exports,0,KE,Goods,1009591,F
202209,Exports,0,KG,Goods,91239,F
202209,Exports,0,KH,Goods,6982041,F
202209,Exports,0,KI,Goods,3578589,F
202209,Exports,0,KR,Goods,570316618,F
202209,Exports,0,KW,Goods,18739141,F
202209,Exports,0,KY,Goods,175873,F
202209,Exports,0,KZ,Goods,960073,F
202209,Exports,0,LA,Goods,715151,F
202209,Exports,0,LB,Goods,1575230,F
202209,Exports,0,LC,Goods,1460289,F
202209,Exports,0,LK,Goods,27659108,F
202209,Exports,0,LR,Goods,742544,F
202209,Exports,0,LT,Goods,5411606,F
202209,Exports,0,LU,Goods,102183,F
202209,Exports,0,LV,Goods,2613608,F
202209,Exports,0,LY,Goods,23097018,F
202209,Exports,0,MA,Goods,3734351,F
202209,Exports,0,MC,Goods,3733,F
202209,Exports,0,ME,Goods,1525,F
202209,Exports,0,MG,Goods,1841898,F
202209,Exports,0,MH,Goods,2045124,F
202209,Exports,0,ML,Goods,10249,F
202209,Exports,0,MM,Goods,12395852,F
202209,Exports,0,MN,Goods,864038,F
202209,Exports,0,MO,Goods,1820299,F
202209,Exports,0,MP,Goods,1187781,F
202209,Exports,0,MQ,Goods,1332125,F
202209,Exports,0,MR,Goods,1120292,F
202209,Exports,0,MT,Goods,569481,F
202209,Exports,0,MU,Goods,27560640,F
202209,Exports,0,MV,Goods,4922792,F
202209,Exports,0,MW,Goods,78879,F
202209,Exports,0,MX,Goods,122766109,F
202209,Exports,0,MY,Goods,325780042,F
202209,Exports,0,MZ,Goods,1913559,F
202209,Exports,0,NA,Goods,71657,F
202209,Exports,0,NC,Goods,35885041,F
202209,Exports,0,NF,Goods,1465054,F
202209,Exports,0,NG,Goods,45498965,F
202209,Exports,0,NI,Goods,14239,F
202209,Exports,0,NL,Goods,275478938,F
202209,Exports,0,NO,Goods,10219889,F
202209,Exports,0,NP,Goods,3824772,F
202209,Exports,0,NR,Goods,1104300,F
202209,Exports,0,NU,Goods,6784187,F
202209,Exports,0,OM,Goods,18462333,F
202209,Exports,0,PA,Goods,11863749,F
202209,Exports,0,PE,Goods,38890513,F
202209,Exports,0,PF,Goods,43537191,F
202209,Exports,0,PG,Goods,53099639,F
202209,Exports,0,PH,Goods,242140650,F
202209,Exports,0,PK,Goods,9505262,F
202209,Exports,0,PL,Goods,26190034,F
202209,Exports,0,PN,Goods,705779,F
202209,Exports,0,PR,Goods,87177,F
202209,Exports,0,PT,Goods,5995870,F
202209,Exports,0,PW,Goods,376075,F
202209,Exports,0,PY,Goods,275291,F
202209,Exports,0,QA,Goods,10732094,F
202209,Exports,0,RE,Goods,3754958,F
202209,Exports,0,RO,Goods,5443139,F
202209,Exports,0,RS,Goods,1304829,F
202209,Exports,0,RU,Goods,5588993,F
202209,Exports,0,RW,Goods,143184,F
202209,Exports,0,SA,Goods,175762853,F
202209,Exports,0,SB,Goods,9534160,F
202209,Exports,0,SC,Goods,612181,F
202209,Exports,0,SD,Goods,33035097,F
202209,Exports,0,SE,Goods,20281511,F
202209,Exports,0,SG,Goods,479889818,F
202209,Exports,0,SI,Goods,1924021,F
202209,Exports,0,SK,Goods,814368,F
202209,Exports,0,SL,Goods,183729,F
202209,Exports,0,SM,Goods,3565,F
202209,Exports,0,SN,Goods,4021510,F
202209,Exports,0,SO,Goods,2220881,F
202209,Exports,0,SS,Goods,4105,F
202209,Exports,0,SV,Goods,20438800,F
202209,Exports,0,SX,Goods,645534,F
202209,Exports,0,SY,Goods,218172,F
202209,Exports,0,TC,Goods,1152,F
202209,Exports,0,TG,Goods,1529125,F
202209,Exports,0,TH,Goods,281903745,F
202209,Exports,0,TK,Goods,10407,F
202209,Exports,0,TL,Goods,1018953,F
202209,Exports,0,TN,Goods,1825294,F
202209,Exports,0,TO,Goods,25261330,F
202209,Exports,0,TR,Goods,12854895,F
202209,Exports,0,TT,Goods,23205186,F
202209,Exports,0,TV,Goods,2532179,F
202209,Exports,0,TW,Goods,433175507,F
202209,Exports,0,TZ,Goods,946501,F
202209,Exports,0,UA,Goods,2292990,F
202209,Exports,0,UG,Goods,37447,F
202209,Exports,0,US,Goods,1921211789,F
202209,Exports,0,UY,Goods,5420164,F
202209,Exports,0,UZ,Goods,23047,F
202209,Exports,0,VC,Goods,275453,F
202209,Exports,0,VE,Goods,217774,F
202209,Exports,0,VG,Goods,46381,F
202209,Exports,0,VI,Goods,1522,F
202209,Exports,0,VN,Goods,213708421,F
202209,Exports,0,VU,Goods,15981283,F
202209,Exports,0,WF,Goods,1504636,F
202209,Exports,0,WS,Goods,32957547,F
202209,Exports,0,YT,Goods,467597,F
202209,Exports,0,ZA,Goods,38303490,F
202209,Exports,0,ZB,Goods,69000000,F
202209,Exports,0,ZE,Goods,207931203,F
202209,Exports,0,ZM,Goods,706088,F
202209,Exports,0,ZP,Goods,6210475,F
202209,Exports,0,ZS,Goods,6782513,F
202209,Exports,0,ZW,Goods,20667,F
202209,Exports,1,AU,Goods,20754901,F
202209,Exports,1,CK,Goods,8504,F
202209,Exports,1,CN,Goods,102240198,F
202209,Exports,1,FJ,Goods,1159949,F
202209,Exports,1,FR,Goods,48266,F
202209,Exports,1,GB,Goods,40000,F
202209,Exports,1,HK,Goods,2107980,F
202209,Exports,1,JP,Goods,110621,F
202209,Exports,1,LK,Goods,288153,F
202209,Exports,1,MY,Goods,4551455,F
202209,Exports,1,PF,Goods,56202,F
202209,Exports,1,PG,Goods,798649,F
202209,Exports,1,PH,Goods,994850,F
202209,Exports,1,SG,Goods,643000,F
202209,Exports,1,TH,Goods,3396401,F
202209,Exports,1,TO,Goods,30016,F
202209,Exports,1,TOT,Goods,137639433,F
202209,Exports,1,US,Goods,1000,F
202209,Exports,1,VN,Goods,316524,F
202209,Exports,1,VU,Goods,15458,F
202209,Exports,1,WS,Goods,77306,F
202209,Exports,101,AU,Goods,20745601,F
202209,Exports,101,GB,Goods,40000,F
202209,Exports,101,HK,Goods,2107980,F
202209,Exports,101,MY,Goods,35000,F
202209,Exports,101,SG,Goods,643000,F
202209,Exports,102,CN,Goods,99727279,F
202209,Exports,104,JP,Goods,7620,F
202209,Exports,105,CK,Goods,8504,F
202209,Exports,105,CN,Goods,2512919,F
202209,Exports,105,FJ,Goods,1159949,F
202209,Exports,105,FR,Goods,48266,F
202209,Exports,105,LK,Goods,288153,F
202209,Exports,105,MY,Goods,4516455,F
202209,Exports,105,PF,Goods,56202,F
202209,Exports,105,PG,Goods,798649,F
202209,Exports,105,PH,Goods,994850,F
202209,Exports,105,TH,Goods,3396401,F
202209,Exports,105,TO,Goods,30016,F
202209,Exports,105,VN,Goods,316524,F
202209,Exports,105,VU,Goods,15458,F
202209,Exports,105,WS,Goods,77306,F
202209,Exports,106,AU,Goods,9300,F
202209,Exports,106,JP,Goods,103001,F
202209,Exports,106,US,Goods,1000,F
202209,Exports,2,AE,Goods,11062004,F
202209,Exports,2,AG,Goods,381068,F
202209,Exports,2,AS,Goods,521247,F
202209,Exports,2,AU,Goods,22899050,F
202209,Exports,2,BB,Goods,3447525,F
202209,Exports,2,BE,Goods,27705567,F
202209,Exports,2,BH,Goods,3268972,F
202209,Exports,2,BM,Goods,637401,F
202209,Exports,2,BS,Goods,315919,F
202209,Exports,2,CA,Goods,55976172,F
202209,Exports,2,CH,Goods,7695955,F
202209,Exports,2,CK,Goods,1580797,F
202209,Exports,2,CN,Goods,966817955,F
202209,Exports,2,CY,Goods,827344,F
202209,Exports,2,CZ,Goods,469500,F
202209,Exports,2,DE,Goods,80415236,F
202209,Exports,2,DK,Goods,2177669,F
202209,Exports,2,EE,Goods,560299,F
202209,Exports,2,EG,Goods,3081565,F
202209,Exports,2,ES,Goods,3702781,F
202209,Exports,2,FI,Goods,1654290,F
202209,Exports,2,FJ,Goods,9678026,F
202209,Exports,2,FM,Goods,50964,F
202209,Exports,2,FO,Goods,220925,F
202209,Exports,2,FR,Goods,33897260,F
202209,Exports,2,GA,Goods,147241,F
202209,Exports,2,GB,Goods,67923666,F
202209,Exports,2,GF,Goods,346415,F
202209,Exports,2,GI,Goods,161555,F
202209,Exports,2,GP,Goods,2569769,F
202209,Exports,2,GR,Goods,5192361,F
202209,Exports,2,GU,Goods,392074,F
202209,Exports,2,HK,Goods,28921980,F
202209,Exports,2,ID,Goods,16527272,F
202209,Exports,2,IE,Goods,1275358,F
202209,Exports,2,IN,Goods,388163,F
202209,Exports,2,IT,Goods,5377448,F
202209,Exports,2,JM,Goods,1077874,F
202209,Exports,2,JO,Goods,12215848,F
202209,Exports,2,JP,Goods,118771817,F
202209,Exports,2,KH,Goods,545248,F
202209,Exports,2,KI,Goods,127011,F
202209,Exports,2,KR,Goods,66119375,F
202209,Exports,2,KW,Goods,3880114,F
202209,Exports,2,LB,Goods,626742,F
202209,Exports,2,LC,Goods,447541,F
202209,Exports,2,LT,Goods,92052,F
202209,Exports,2,MH,Goods,13094,F
202209,Exports,2,MP,Goods,165663,F
202209,Exports,2,MQ,Goods,1310093,F
202209,Exports,2,MT,Goods,196051,F
202209,Exports,2,MU,Goods,2624798,F
202209,Exports,2,MX,Goods,2108400,F
202209,Exports,2,MY,Goods,31521866,F
202209,Exports,2,NC,Goods,4503625,F
202209,Exports,2,NF,Goods,84035,F
202209,Exports,2,NL,Goods,93213362,F
202209,Exports,2,NO,Goods,1167206,F
202209,Exports,2,NU,Goods,219483,F
202209,Exports,2,OM,Goods,3493446,F
202209,Exports,2,PF,Goods,12188323,F
202209,Exports,2,PG,Goods,6588849,F
202209,Exports,2,PH,Goods,19420833,F
202209,Exports,2,PL,Goods,231395,F
202209,Exports,2,PT,Goods,1421377,F
202209,Exports,2,QA,Goods,2451539,F
202209,Exports,2,RE,Goods,1674790,F
202209,Exports,2,SA,Goods,15520862,F
202209,Exports,2,SB,Goods,334432,F
202209,Exports,2,SE,Goods,7304493,F
202209,Exports,2,SG,Goods,15397185,F
202209,Exports,2,SI,Goods,266805,F
202209,Exports,2,SN,Goods,374818,F
202209,Exports,2,SO,Goods,2208095,F
202209,Exports,2,TH,Goods,11043183,F
202209,Exports,2,TN,Goods,122880,F
202209,Exports,2,TO,Goods,2141300,F
202209,Exports,2,TOT,Goods,2258606758,F
202209,Exports,2,TT,Goods,4866777,F
202209,Exports,2,TV,Goods,458149,F
202209,Exports,2,TW,Goods,71877269,F
202209,Exports,2,US,Goods,362941746,F
202209,Exports,2,VN,Goods,2234857,F
202209,Exports,2,VU,Goods,1298043,F
202209,Exports,2,WF,Goods,379340,F
202209,Exports,2,WS,Goods,2108218,F
202209,Exports,2,ZA,Goods,957663,F
202209,Exports,201,AE,Goods,8325736,F
202209,Exports,201,AU,Goods,2590903,F
202209,Exports,201,BE,Goods,3077139,F
202209,Exports,201,BH,Goods,2099926,F
202209,Exports,201,CA,Goods,3678720,F
202209,Exports,201,CH,Goods,94255,F
202209,Exports,201,CK,Goods,32675,F
202209,Exports,201,CN,Goods,31682619,F
202209,Exports,201,DE,Goods,4469678,F
202209,Exports,201,DK,Goods,1063999,F
202209,Exports,201,FJ,Goods,256999,F
202209,Exports,201,FO,Goods,215957,F
202209,Exports,201,FR,Goods,116323,F
202209,Exports,201,GB,Goods,45731,F
202209,Exports,201,HK,Goods,3748669,F
202209,Exports,201,IT,Goods,32836,F
202209,Exports,201,JO,Goods,144644,F
202209,Exports,201,JP,Goods,25643325,F
202209,Exports,201,KR,Goods,66101,F
202209,Exports,201,KW,Goods,2036787,F
202209,Exports,201,MY,Goods,142626,F
202209,Exports,201,NC,Goods,2501323,F
202209,Exports,201,NL,Goods,2298470,F
202209,Exports,201,NO,Goods,39403,F
202209,Exports,201,NU,Goods,4293,F
202209,Exports,201,OM,Goods,2114062,F
202209,Exports,201,PF,Goods,6149404,F
202209,Exports,201,QA,Goods,1643039,F
202209,Exports,201,SA,Goods,1550213,F
202209,Exports,201,SG,Goods,6025132,F
202209,Exports,201,TH,Goods,156884,F
202209,Exports,201,TW,Goods,1671475,F
202209,Exports,201,US,Goods,28718256,F
202209,Exports,201,VN,Goods,449843,F
202209,Exports,201,WF,Goods,318259,F
202209,Exports,201,WS,Goods,21414,F
202209,Exports,202,AE,Goods,670607,F
202209,Exports,202,AS,Goods,521247,F
202209,Exports,202,AU,Goods,18791261,F
202209,Exports,202,BB,Goods,1225228,F
202209,Exports,202,BE,Goods,3470417,F
202209,Exports,202,BH,Goods,26707,F
202209,Exports,202,BM,Goods,55042,F
202209,Exports,202,CA,Goods,19860568,F
202209,Exports,202,CH,Goods,209894,F
202209,Exports,202,CK,Goods,672600,F
202209,Exports,202,CN,Goods,589468050,F
202209,Exports,202,CY,Goods,98967,F
202209,Exports,202,DE,Goods,2908898,F
202209,Exports,202,DK,Goods,526132,F
202209,Exports,202,EG,Goods,2421425,F
202209,Exports,202,ES,Goods,626287,F
202209,Exports,202,FJ,Goods,149495,F
202209,Exports,202,FM,Goods,37148,F
202209,Exports,202,FR,Goods,154945,F
202209,Exports,202,GB,Goods,4443313,F
202209,Exports,202,GI,Goods,143296,F
202209,Exports,202,GU,Goods,264256,F
202209,Exports,202,HK,Goods,9232954,F
202209,Exports,202,ID,Goods,7668356,F
202209,Exports,202,IE,Goods,91863,F
202209,Exports,202,IT,Goods,344219,F
202209,Exports,202,JM,Goods,344094,F
202209,Exports,202,JO,Goods,2259679,F
202209,Exports,202,JP,Goods,46445772,F
202209,Exports,202,KH,Goods,310558,F
202209,Exports,202,KI,Goods,23780,F
202209,Exports,202,KR,Goods,46933423,F
202209,Exports,202,LB,Goods,579355,F
202209,Exports,202,LC,Goods,203120,F
202209,Exports,202,LT,Goods,18627,F
202209,Exports,202,MP,Goods,165663,F
202209,Exports,202,MX,Goods,97012,F
202209,Exports,202,MY,Goods,5865674,F
202209,Exports,202,NC,Goods,1074449,F
202209,Exports,202,NF,Goods,46827,F
202209,Exports,202,NL,Goods,10118354,F
202209,Exports,202,NO,Goods,330109,F
202209,Exports,202,NU,Goods,39207,F
202209,Exports,202,OM,Goods,27641,F
202209,Exports,202,PF,Goods,3405513,F
202209,Exports,202,PG,Goods,1174087,F
202209,Exports,202,PH,Goods,18269290,F
202209,Exports,202,PT,Goods,102221,F
202209,Exports,202,RE,Goods,27724,F
202209,Exports,202,SA,Goods,4823301,F
202209,Exports,202,SE,Goods,1072898,F
202209,Exports,202,SG,Goods,2672609,F
202209,Exports,202,SO,Goods,2150028,F
202209,Exports,202,TH,Goods,7312095,F
202209,Exports,202,TN,Goods,122880,F
202209,Exports,202,TO,Goods,1400116,F
202209,Exports,202,TT,Goods,784102,F
202209,Exports,202,TW,Goods,44554575,F
202209,Exports,202,US,Goods,191533656,F
202209,Exports,202,VN,Goods,1124713,F
202209,Exports,202,WF,Goods,21926,F
202209,Exports,202,WS,Goods,1611586,F
202209,Exports,202,ZA,Goods,85891,F
202209,Exports,203,AU,Goods,207,F
202209,Exports,203,CK,Goods,99691,F
202209,Exports,203,FJ,Goods,746535,F
202209,Exports,203,FM,Goods,728,F
202209,Exports,203,KI,Goods,15487,F
202209,Exports,203,NU,Goods,16787,F
202209,Exports,203,PG,Goods,143101,F
202209,Exports,203,TO,Goods,45064,F
202209,Exports,203,VU,Goods,29070,F
202209,Exports,203,WS,Goods,24189,F
202209,Exports,204,AE,Goods,656494,F
202209,Exports,204,AG,Goods,275037,F
202209,Exports,204,AU,Goods,79396,F
202209,Exports,204,BB,Goods,2038668,F
202209,Exports,204,BE,Goods,18213571,F
202209,Exports,204,BH,Goods,1098934,F
202209,Exports,204,BM,Goods,580862,F
202209,Exports,204,BS,Goods,229924,F
202209,Exports,204,CA,Goods,29202891,F
202209,Exports,204,CH,Goods,5980581,F
202209,Exports,204,CK,Goods,519833,F
202209,Exports,204,CN,Goods,320636683,F
202209,Exports,204,CY,Goods,728377,F
202209,Exports,204,CZ,Goods,467501,F
202209,Exports,204,DE,Goods,62550582,F
202209,Exports,204,DK,Goods,584256,F
202209,Exports,204,EE,Goods,559199,F
202209,Exports,204,ES,Goods,2907714,F
202209,Exports,204,FI,Goods,245923,F
202209,Exports,204,FJ,Goods,5832875,F
202209,Exports,204,FM,Goods,3105,F
202209,Exports,204,FO,Goods,4968,F
202209,Exports,204,FR,Goods,33589206,F
202209,Exports,204,GA,Goods,147241,F
202209,Exports,204,GB,Goods,57480643,F
202209,Exports,204,GF,Goods,346415,F
202209,Exports,204,GI,Goods,18259,F
202209,Exports,204,GP,Goods,2569769,F
202209,Exports,204,GR,Goods,5192361,F
202209,Exports,204,GU,Goods,127818,F
202209,Exports,204,HK,Goods,12511218,F
202209,Exports,204,ID,Goods,444790,F
202209,Exports,204,IE,Goods,1137642,F
202209,Exports,204,IN,Goods,388163,F
202209,Exports,204,IT,Goods,4374451,F
202209,Exports,204,JM,Goods,444270,F
202209,Exports,204,JO,Goods,9705540,F
202209,Exports,204,JP,Goods,23610331,F
202209,Exports,204,KH,Goods,234690,F
202209,Exports,204,KI,Goods,23687,F
202209,Exports,204,KR,Goods,10454721,F
202209,Exports,204,KW,Goods,1828682,F
202209,Exports,204,LC,Goods,145961,F
202209,Exports,204,LT,Goods,72883,F
202209,Exports,204,MH,Goods,11164,F
202209,Exports,204,MQ,Goods,1310093,F
202209,Exports,204,MT,Goods,196051,F
202209,Exports,204,MU,Goods,2324629,F
202209,Exports,204,MX,Goods,1971456,F
202209,Exports,204,MY,Goods,24907063,F
202209,Exports,204,NC,Goods,766800,F
202209,Exports,204,NF,Goods,36179,F
202209,Exports,204,NL,Goods,73469090,F
202209,Exports,204,NO,Goods,797694,F
202209,Exports,204,NU,Goods,38146,F
202209,Exports,204,OM,Goods,1328104,F
202209,Exports,204,PF,Goods,1764987,F
202209,Exports,204,PG,Goods,1380946,F
202209,Exports,204,PH,Goods,457697,F
202209,Exports,204,PL,Goods,231395,F
202209,Exports,204,PT,Goods,1298777,F
202209,Exports,204,QA,Goods,698183,F
202209,Exports,204,RE,Goods,1644653,F
202209,Exports,204,SA,Goods,7423248,F
202209,Exports,204,SB,Goods,47469,F
202209,Exports,204,SE,Goods,5430214,F
202209,Exports,204,SG,Goods,4863406,F
202209,Exports,204,SI,Goods,266805,F
202209,Exports,204,SN,Goods,374818,F
202209,Exports,204,TH,Goods,2136989,F
202209,Exports,204,TO,Goods,165979,F
202209,Exports,204,TT,Goods,4026341,F
202209,Exports,204,TV,Goods,81618,F
202209,Exports,204,TW,Goods,20199337,F
202209,Exports,204,US,Goods,119783303,F
202209,Exports,204,VN,Goods,660301,F
202209,Exports,204,VU,Goods,12436,F
202209,Exports,204,WF,Goods,39155,F
202209,Exports,204,WS,Goods,150730,F
202209,Exports,204,ZA,Goods,234600,F
202209,Exports,206,AE,Goods,678576,F
202209,Exports,206,AG,Goods,106031,F
202209,Exports,206,AU,Goods,213861,F
202209,Exports,206,BB,Goods,183629,F
202209,Exports,206,BE,Goods,41876,F
202209,Exports,206,BH,Goods,43405,F
202209,Exports,206,BM,Goods,1497,F
202209,Exports,206,BS,Goods,85995,F
202209,Exports,206,CA,Goods,326547,F
202209,Exports,206,CH,Goods,36483,F
202209,Exports,206,CK,Goods,26484,F
202209,Exports,206,CN,Goods,18622027,F
202209,Exports,206,DE,Goods,875623,F
202209,Exports,206,EE,Goods,1100,F
202209,Exports,206,EG,Goods,660140,F
202209,Exports,206,ES,Goods,168780,F
202209,Exports,206,FJ,Goods,669813,F
202209,Exports,206,FR,Goods,36786,F
202209,Exports,206,GB,Goods,4621668,F
202209,Exports,206,HK,Goods,145696,F
202209,Exports,206,ID,Goods,8414126,F
202209,Exports,206,IE,Goods,45853,F
202209,Exports,206,IT,Goods,58808,F
202209,Exports,206,JM,Goods,289510,F
202209,Exports,206,JO,Goods,105985,F
202209,Exports,206,JP,Goods,22688120,F
202209,Exports,206,KR,Goods,8593144,F
202209,Exports,206,LB,Goods,47387,F
202209,Exports,206,LC,Goods,98460,F
202209,Exports,206,LT,Goods,542,F
202209,Exports,206,MU,Goods,300169,F
202209,Exports,206,MY,Goods,606503,F
202209,Exports,206,NC,Goods,46590,F
202209,Exports,206,NL,Goods,455336,F
202209,Exports,206,OM,Goods,23639,F
202209,Exports,206,PF,Goods,440471,F
202209,Exports,206,PG,Goods,593075,F
202209,Exports,206,PH,Goods,73895,F
202209,Exports,206,PT,Goods,20379,F
202209,Exports,206,QA,Goods,10846,F
202209,Exports,206,RE,Goods,2413,F
202209,Exports,206,SA,Goods,1700851,F
202209,Exports,206,SG,Goods,475354,F
202209,Exports,206,SO,Goods,58067,F
202209,Exports,206,TH,Goods,1437215,F
202209,Exports,206,TO,Goods,21080,F
202209,Exports,206,TT,Goods,56334,F
202209,Exports,206,TW,Goods,5365710,F
202209,Exports,206,US,Goods,7777501,F
202209,Exports,206,WS,Goods,113315,F
202209,Exports,206,ZA,Goods,561094,F
202209,Exports,207,AE,Goods,553903,F
202209,Exports,207,AU,Goods,605398,F
202209,Exports,207,CK,Goods,157139,F
202209,Exports,207,FJ,Goods,2018835,F
202209,Exports,207,FM,Goods,9983,F
202209,Exports,207,HK,Goods,652185,F
202209,Exports,207,JP,Goods,186627,F
202209,Exports,207,KI,Goods,61787,F
202209,Exports,207,NC,Goods,114463,F
202209,Exports,207,NF,Goods,1029,F
202209,Exports,207,NU,Goods,97190,F
202209,Exports,207,PF,Goods,421346,F
202209,Exports,207,PG,Goods,3297210,F
202209,Exports,207,PH,Goods,619951,F
202209,Exports,207,SB,Goods,286963,F
202209,Exports,207,SG,Goods,556635,F
202209,Exports,207,TO,Goods,461398,F
202209,Exports,207,TV,Goods,370206,F
202209,Exports,207,VU,Goods,1225220,F
202209,Exports,207,WS,Goods,169978,F
202209,Exports,208,AE,Goods,176688,F
202209,Exports,208,BE,Goods,2866141,F
202209,Exports,208,CA,Goods,2907446,F
202209,Exports,208,CH,Goods,1374742,F
202209,Exports,208,CK,Goods,3824,F
202209,Exports,208,CN,Goods,6408576,F
202209,Exports,208,DE,Goods,9610455,F
202209,Exports,208,DK,Goods,3282,F
202209,Exports,208,FI,Goods,1408367,F
202209,Exports,208,GB,Goods,1313644,F
202209,Exports,208,HK,Goods,2242767,F
202209,Exports,208,IT,Goods,567134,F
202209,Exports,208,JP,Goods,8578,F
202209,Exports,208,KR,Goods,68721,F
202209,Exports,208,KW,Goods,14645,F
202209,Exports,208,MX,Goods,39932,F
202209,Exports,208,NL,Goods,6856154,F
202209,Exports,208,PF,Goods,6602,F
202209,Exports,208,QA,Goods,99471,F
202209,Exports,208,SA,Goods,23249,F
202209,Exports,208,SE,Goods,801381,F
202209,Exports,208,SG,Goods,719279,F
202209,Exports,208,TO,Goods,4492,F
202209,Exports,208,TW,Goods,51144,F
202209,Exports,208,US,Goods,12348734,F
202209,Exports,208,ZA,Goods,76078,F
202209,Exports,210,AU,Goods,618024,F
202209,Exports,210,BE,Goods,36423,F
202209,Exports,210,CK,Goods,68551,F
202209,Exports,210,CZ,Goods,1999,F
202209,Exports,210,FJ,Goods,3474,F
202209,Exports,210,GB,Goods,18667,F
202209,Exports,210,HK,Goods,388491,F
202209,Exports,210,JP,Goods,189064,F
202209,Exports,210,KI,Goods,2270,F
202209,Exports,210,KR,Goods,3265,F
202209,Exports,210,MH,Goods,1930,F
202209,Exports,210,NL,Goods,15958,F
202209,Exports,210,NU,Goods,23860,F
202209,Exports,210,PG,Goods,430,F
202209,Exports,210,SG,Goods,84770,F
202209,Exports,210,TO,Goods,43171,F
202209,Exports,210,TV,Goods,6325,F
202209,Exports,210,TW,Goods,35028,F
202209,Exports,210,US,Goods,2780296,F
202209,Exports,210,VU,Goods,31317,F
202209,Exports,210,WS,Goods,17006,F
202209,Exports,3,AE,Goods,2150713,F
202209,Exports,3,AO,Goods,83470,F
202209,Exports,3,AS,Goods,17176,F
202209,Exports,3,AU,Goods,57107449,F
202209,Exports,3,BB,Goods,5493,F
202209,Exports,3,BE,Goods,1536518,F
202209,Exports,3,BG,Goods,299953,F
202209,Exports,3,BR,Goods,1649566,F
202209,Exports,3,BY,Goods,494324,F
